order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,salesperson
ORD14936,2024-03-17,East,Groceries,Rice,18,102.68,20.0,1478.54,Mark Cohen
ORD14937,2023-10-21,Central,Clothing,Jacket,20,1669.52,0.0,33390.4,Brittany Carr
ORD14938,2024-12-07,West,Furniture,Chair,18,2707.71,10.0,43864.85,Michael Brooks
ORD14939,2024-12-07,North,Clothing,T-Shirt,7,492.37,15.0,2929.62,Molly Carr
ORD14940,2024-06-14,Central,Groceries,Flour,16,67.67,0.0,1082.67,Michael Smith
ORD14941,2023-09-01,North,Furniture,Sofa,9,13972.89,0.0,125756.0,Francisco Anderson
ORD14942,2024-08-25,North,Furniture,Chair,14,2157.99,5.0,28701.24,Richard Goodwin
ORD14943,2023-05-16,South,Electronics,Headphones,15,2160.16,20.0,25921.9,Elizabeth Beck MD
ORD14944,2023-09-22,East,Groceries,Sugar,6,63.12,20.0,302.99,Jeremy Sullivan
ORD14945,2023-08-23,West,Furniture,Table,9,3709.42,20.0,26707.83,Christian Campbell
ORD14946,2024-03-16,South,Groceries,Pulses,4,129.6,20.0,414.72,Joseph Gonzales
ORD14947,2024-11-17,West,Sports,Dumbbells,9,982.62,10.0,7959.25,Nicholas Rodriguez
ORD14948,2024-11-07,Central,Groceries,Oil,3,167.34,10.0,451.81,Gene Wright
ORD14949,2023-11-15,North,Clothing,Jacket,14,1585.88,15.0,18872.01,Brian Garcia
ORD14950,2024-04-16,East,Groceries,Flour,1,85.35,0.0,85.35,Jared Harris
ORD14951,2023-05-02,East,Clothing,T-Shirt,6,476.57,0.0,2859.44,Donald Cervantes
ORD14952,2024-02-12,South,Electronics,Phone,13,7727.01,15.0,85383.49,Stacy Logan
ORD14953,2023-08-23,West,Sports,Cricket Bat,5,890.41,20.0,3561.64,James Lamb
ORD14954,2023-07-06,West,Electronics,Headphones,11,1704.71,10.0,16876.62,Nicholas Pope
ORD14955,2023-12-21,North,Clothing,Dress,10,729.65,20.0,5837.16,Ryan Baker
ORD14956,2024-08-28,West,Sports,Dumbbells,5,1128.75,5.0,5361.55,Sara King
ORD14957,2024-12-13,South,Electronics,Phone,10,6466.88,0.0,64668.83,Teresa Thomas
ORD14958,2024-06-05,East,Groceries,Rice,14,92.25,15.0,1097.77,Steven Kelly
ORD14959,2024-05-06,North,Sports,Cricket Bat,15,916.17,20.0,10994.07,Kristi Lee
ORD14960,2023-10-11,East,Clothing,Shoes,13,1374.49,0.0,17868.33,David Holland
ORD14961,2023-07-28,West,Electronics,Phone,8,6489.54,20.0,41533.07,Kenneth White
ORD14962,2023-03-13,West,Clothing,T-Shirt,2,546.24,15.0,928.6,Lisa Bates
ORD14963,2024-06-09,South,Sports,Dumbbells,1,946.35,5.0,899.03,Gina Ortiz
ORD14964,2024-10-17,West,Electronics,Headphones,8,1900.01,5.0,14440.1,Rhonda Herrera
ORD14965,2023-09-08,Central,Electronics,Headphones,12,2031.4,0.0,24376.75,Mary Johnson
ORD14966,2023-08-25,West,Electronics,Tablet,6,4422.73,15.0,22555.93,Julie Singh
ORD14967,2024-07-05,West,Groceries,Pulses,12,113.01,10.0,1220.52,Tony Anderson
ORD14968,2023-02-22,East,Electronics,Tablet,15,4265.85,10.0,57588.95,Tyrone Walter
ORD14969,2023-06-18,West,Sports,Cricket Bat,20,905.97,0.0,18119.4,Carlos Hensley
ORD14970,2024-05-11,Central,Groceries,Sugar,3,52.39,5.0,149.32,Mark Avila
ORD14971,2024-10-18,West,Groceries,Pulses,6,134.45,10.0,726.03,Joshua Rivera
ORD14972,2023-07-13,South,Groceries,Oil,11,145.91,0.0,1605.02,Lauren Mcdonald
ORD14973,2024-02-28,West,Furniture,Sofa,3,12931.02,20.0,31034.45,Lori Barry
ORD14974,2023-10-19,East,Furniture,Chair,16,2782.01,10.0,40060.91,Xavier Mcdowell
ORD14975,2024-03-26,East,Clothing,T-Shirt,7,464.14,10.0,2924.07,Randy Martin
ORD14976,2023-11-23,South,Groceries,Rice,20,113.66,15.0,1932.21,Ashley Jimenez
ORD14977,2024-05-03,East,Electronics,Phone,3,6782.12,15.0,17294.42,Mr. James Dickerson II
ORD14978,2023-06-28,East,Clothing,Shoes,5,1420.75,5.0,6748.54,Brandon Duke
ORD14979,2023-12-23,North,Sports,Cricket Bat,1,704.85,20.0,563.88,Brooke Foster
ORD14980,2024-12-09,North,Clothing,Dress,3,826.67,20.0,1984.0,Mrs. Elizabeth Harris
ORD14981,2024-11-18,North,Groceries,Pulses,8,117.12,10.0,843.29,Chelsey Rose
ORD14982,2023-09-08,North,Clothing,Shoes,16,1398.01,20.0,17894.57,Karen Luna
ORD14983,2024-01-20,North,Electronics,Smartwatch,17,3036.64,20.0,41298.35,Sonya Ford
ORD14984,2023-01-10,North,Furniture,Shelf,9,1708.79,5.0,14610.18,Jason Solis
ORD14985,2023-09-11,Central,Furniture,Chair,2,2378.38,5.0,4518.91,David Oliver
ORD14986,2023-10-03,North,Sports,Cycle,6,6829.44,5.0,38927.79,Henry Hill
ORD14987,2024-10-21,North,Sports,Dumbbells,14,855.76,5.0,11381.55,Robert Merritt
ORD14988,2024-07-17,North,Clothing,Jacket,14,1623.02,5.0,21586.14,Nicholas Rodriguez
ORD14989,2023-10-15,East,Clothing,Jacket,13,1623.71,0.0,21108.27,Tara Bell
ORD14990,2024-09-20,North,Groceries,Pulses,19,133.33,10.0,2279.98,Caleb Sparks
ORD14991,2023-01-24,East,Clothing,Shoes,1,1199.51,0.0,1199.51,Brooke Hill
ORD14992,2024-07-25,West,Sports,Yoga Mat,16,424.79,0.0,6796.6,John Hawkins
ORD14993,2023-08-20,East,Sports,Yoga Mat,7,341.87,20.0,1914.46,Dennis Nelson
ORD14994,2024-04-09,East,Electronics,Tablet,10,5222.82,15.0,44394.0,Mr. Ryan Archer
ORD14995,2023-07-26,South,Electronics,Smartwatch,19,3338.64,5.0,60262.52,Matthew Miller
ORD14996,2024-01-16,West,Clothing,Jeans,5,1146.82,20.0,4587.27,Stephen Martinez
ORD14997,2024-03-12,East,Furniture,Chair,4,2793.33,20.0,8938.66,Justin Williams
ORD14998,2024-06-23,East,Sports,Yoga Mat,4,399.48,0.0,1597.91,Mathew Wright
ORD14999,2023-10-17,South,Groceries,Oil,10,166.19,0.0,1661.88,Ann Graham
ORD15000,2024-11-17,Central,Furniture,Sofa,5,13682.73,15.0,58151.6,Susan Hunt
ORD15001,2023-09-20,West,Furniture,Shelf,19,1802.29,15.0,29106.97,Robert Forbes
ORD15002,2023-10-14,South,Furniture,Bed Frame,6,8649.27,20.0,41516.5,David Jackson MD
ORD15003,2023-12-08,North,Sports,Dumbbells,5,921.08,20.0,3684.3,Ronald Lane
ORD15004,2023-06-20,Central,Clothing,Shoes,9,1151.99,5.0,9849.53,Thomas Johnston
ORD15005,2024-11-06,South,Furniture,Sofa,18,14251.55,0.0,256527.87,Rebecca Jones
ORD15006,2024-02-14,South,Groceries,Rice,16,86.55,0.0,1384.73,Mark Thornton
ORD15007,2023-06-10,East,Groceries,Flour,5,84.9,20.0,339.6,Tammy Haley
ORD15008,2023-06-23,South,Sports,Football,9,438.44,10.0,3551.39,Wanda Glenn
ORD15009,2023-01-27,Central,Groceries,Rice,6,112.36,0.0,674.15,Zachary Crosby
ORD15010,2023-08-24,East,Sports,Dumbbells,14,975.63,15.0,11610.02,Chelsea Jackson
ORD15011,2023-11-03,North,Sports,Dumbbells,2,1062.67,0.0,2125.33,Dr. Logan Hudson
ORD15012,2023-09-28,Central,Furniture,Chair,17,2311.82,15.0,33405.76,Jenna Williams
ORD15013,2023-01-26,Central,Clothing,Shoes,18,1278.33,15.0,19558.49,Jennifer Atkins
ORD15014,2024-04-19,South,Furniture,Table,5,3559.01,5.0,16905.3,Roberta Ramirez
ORD15015,2024-03-16,West,Groceries,Oil,5,142.75,15.0,606.67,Cory Wright
ORD15016,2024-08-02,South,Clothing,Shoes,12,1277.92,10.0,13801.51,Kara Miles
ORD15017,2024-09-17,East,Electronics,Smartwatch,6,2633.03,10.0,14218.38,Bonnie Castillo
ORD15018,2024-04-27,West,Sports,Cricket Bat,7,806.49,20.0,4516.34,Walter Berg
ORD15019,2024-09-25,East,Groceries,Sugar,6,64.51,0.0,387.06,Douglas Hardy
ORD15020,2023-12-10,West,Sports,Yoga Mat,12,418.56,20.0,4018.15,Timothy Newton
ORD15021,2023-07-08,South,Sports,Cricket Bat,19,721.73,10.0,12341.66,Timothy Pacheco
ORD15022,2024-06-23,West,Electronics,Phone,14,6119.67,15.0,72824.13,Gabrielle Garcia
ORD15023,2024-07-17,Central,Groceries,Flour,15,79.6,0.0,1194.01,Jessica Wilkins
ORD15024,2024-04-11,Central,Groceries,Sugar,3,65.6,20.0,157.45,Matthew Blanchard
ORD15025,2023-10-11,West,Furniture,Sofa,3,11496.7,20.0,27592.09,Erica Hunter
ORD15026,2024-11-15,South,Clothing,Jeans,2,875.34,10.0,1575.61,Jennifer Mcintyre
ORD15027,2024-10-17,Central,Sports,Dumbbells,5,969.34,5.0,4604.36,Casey Lutz
ORD15028,2024-05-18,South,Sports,Yoga Mat,15,407.4,15.0,5194.38,Jacqueline Hatfield
ORD15029,2023-01-24,East,Clothing,T-Shirt,1,542.26,0.0,542.26,David Johnson
ORD15030,2024-07-11,North,Clothing,Dress,20,692.98,5.0,13166.67,Joshua Mclean
ORD15031,2024-06-25,North,Furniture,Bed Frame,4,8333.14,20.0,26666.05,Benjamin Williams
ORD15032,2023-08-01,East,Groceries,Sugar,1,61.9,0.0,61.9,Amanda Jenkins
ORD15033,2024-12-16,East,Furniture,Shelf,6,1862.81,5.0,10618.0,Amanda Reyes
ORD15034,2024-07-07,North,Groceries,Sugar,5,61.11,20.0,244.44,Daniel Greer
ORD15035,2023-08-03,South,Furniture,Chair,19,2472.57,10.0,42280.98,John Huynh
ORD15036,2023-04-15,East,Clothing,Jacket,11,1378.49,15.0,12888.85,Cameron Johnson
ORD15037,2024-08-13,East,Sports,Dumbbells,7,924.28,5.0,6146.48,Mackenzie Gardner
ORD15038,2023-06-10,Central,Groceries,Sugar,7,61.93,0.0,433.52,Brittany Poole
ORD15039,2024-02-03,South,Sports,Cycle,1,5945.57,15.0,5053.74,Stephen Boyle
ORD15040,2023-07-27,East,Groceries,Rice,19,101.86,15.0,1645.06,Dennis Roberts Jr.
ORD15041,2024-12-16,South,Sports,Dumbbells,20,1077.8,10.0,19400.49,Xavier Phillips
ORD15042,2023-02-13,West,Electronics,Headphones,10,2159.75,10.0,19437.73,Patrick Morales
ORD15043,2023-12-13,Central,Groceries,Oil,7,133.52,5.0,887.89,Anna Ortiz
ORD15044,2024-06-16,South,Furniture,Table,18,3933.6,15.0,60184.13,William Turner
ORD15045,2023-08-17,South,Furniture,Chair,2,2619.84,5.0,4977.7,Martin Myers
ORD15046,2024-08-24,North,Groceries,Flour,9,89.6,15.0,685.45,Zachary Boyd
ORD15047,2024-02-07,West,Clothing,Shoes,20,1376.03,20.0,22016.51,Daniel Schwartz
ORD15048,2024-10-11,West,Clothing,T-Shirt,6,552.99,15.0,2820.23,Timothy Clark
ORD15049,2023-04-27,East,Furniture,Sofa,19,12290.67,20.0,186818.21,Matthew Brown
ORD15050,2023-04-13,South,Sports,Dumbbells,2,1044.54,5.0,1984.62,Kelsey Garcia
ORD15051,2023-06-17,West,Electronics,Laptop,13,9276.0,15.0,102499.83,Jonathan Luna
ORD15052,2023-09-25,South,Electronics,Tablet,3,4555.81,10.0,12300.69,Lindsey Peck
ORD15053,2024-10-21,South,Sports,Football,12,563.52,15.0,5747.93,Luke Moore
ORD15054,2024-10-11,East,Groceries,Flour,15,78.07,0.0,1171.07,Melissa Henderson
ORD15055,2023-10-23,Central,Furniture,Shelf,16,1752.63,5.0,26639.92,Michelle Trujillo
ORD15056,2023-10-06,West,Groceries,Sugar,11,55.33,20.0,486.87,Jerry Miller
ORD15057,2023-11-07,South,Electronics,Laptop,19,9240.94,0.0,175577.81,Amanda Price
ORD15058,2023-10-01,South,Sports,Cycle,16,6566.57,15.0,89305.39,Benjamin Pratt
ORD15059,2024-07-03,South,Electronics,Phone,3,6704.42,15.0,17096.28,Sean Bailey
ORD15060,2024-09-03,Central,Groceries,Rice,6,104.95,10.0,566.74,Kiara Ward
ORD15061,2024-02-11,Central,Furniture,Bed Frame,14,9448.32,10.0,119048.83,Lindsay Barron
ORD15062,2023-03-23,Central,Groceries,Oil,12,142.81,5.0,1628.04,Sean Huffman DDS
ORD15063,2023-08-25,South,Furniture,Shelf,14,1816.07,5.0,24153.69,Victoria Willis
ORD15064,2023-10-18,West,Groceries,Oil,8,142.6,5.0,1083.76,Alicia Johnson
ORD15065,2023-08-12,Central,Groceries,Pulses,12,127.08,5.0,1448.66,Jennifer Acosta
ORD15066,2023-08-28,West,Sports,Yoga Mat,14,402.14,10.0,5066.99,Bruce Avery
ORD15067,2024-05-17,South,Furniture,Bed Frame,11,7740.48,5.0,80887.98,Ryan Chang
ORD15068,2024-02-18,West,Electronics,Laptop,2,10078.0,0.0,20156.0,Michele Galvan
ORD15069,2024-12-18,North,Furniture,Bed Frame,12,9674.38,10.0,104483.28,Cynthia Hoover
ORD15070,2023-09-22,West,Electronics,Tablet,4,4251.41,20.0,13604.52,Isaac Hill
ORD15071,2024-08-19,South,Sports,Cycle,9,5998.19,0.0,53983.68,Ian Williams
ORD15072,2024-12-26,East,Sports,Cycle,13,5448.04,15.0,60200.87,Aaron Lee
ORD15073,2023-04-15,East,Sports,Yoga Mat,8,375.1,15.0,2550.69,Dr. Tamara Wright
ORD15074,2023-04-05,West,Groceries,Sugar,16,60.37,5.0,917.56,Cheyenne Campbell
ORD15075,2023-02-16,East,Clothing,Dress,12,679.27,5.0,7743.73,Patrick Rodriguez
ORD15076,2024-11-02,East,Clothing,Dress,8,748.26,10.0,5387.44,Sarah Hunt
ORD15077,2024-10-09,West,Clothing,T-Shirt,1,471.98,0.0,471.98,Joseph Hill
ORD15078,2024-01-03,East,Clothing,Shoes,19,1270.58,20.0,19312.79,Kimberly Brown
ORD15079,2024-08-13,North,Furniture,Shelf,8,2284.76,15.0,15536.38,Gregory White
ORD15080,2024-12-03,West,Groceries,Pulses,19,105.25,20.0,1599.8,Amy Hickman
ORD15081,2023-12-20,West,Furniture,Bed Frame,13,8825.78,5.0,108998.38,Dr. Terri Wyatt
ORD15082,2024-06-22,East,Groceries,Pulses,10,119.21,20.0,953.7,Christine Weeks
ORD15083,2023-02-18,East,Furniture,Bed Frame,4,9808.34,20.0,31386.69,Casey Hoover
ORD15084,2024-12-28,Central,Furniture,Sofa,3,14632.27,5.0,41701.96,Aaron Carter
ORD15085,2024-06-09,South,Furniture,Table,9,3971.97,15.0,30385.59,Elizabeth Smith
ORD15086,2023-02-15,West,Sports,Football,8,500.14,20.0,3200.87,Dana Blackburn
ORD15087,2023-02-16,East,Furniture,Bed Frame,18,9690.0,20.0,139535.98,Robert Lowe
ORD15088,2023-10-02,North,Furniture,Bed Frame,5,9621.2,20.0,38484.81,Phillip Lutz
ORD15089,2023-10-15,South,Electronics,Tablet,11,4679.04,0.0,51469.47,Patricia Wilson DVM
ORD15090,2024-09-03,Central,Sports,Yoga Mat,10,343.03,20.0,2744.24,Laura Holloway
ORD15091,2023-05-04,South,Clothing,Jacket,10,1457.96,15.0,12392.7,Daniel May
ORD15092,2023-04-11,South,Clothing,Dress,2,864.86,15.0,1470.27,Daniel Smith
ORD15093,2024-04-27,Central,Clothing,Jacket,20,1699.07,10.0,30583.2,James Dixon
ORD15094,2024-10-20,West,Groceries,Rice,6,99.11,0.0,594.67,Shannon Webster
ORD15095,2024-08-21,Central,Electronics,Smartwatch,11,3118.56,20.0,27443.37,Eric Rodriguez
ORD15096,2024-04-16,West,Clothing,Shoes,14,1200.62,20.0,13446.95,Teresa Smith
ORD15097,2023-11-01,Central,Clothing,Dress,14,881.83,15.0,10493.74,Elizabeth Wood
ORD15098,2024-08-22,East,Sports,Cycle,11,6855.81,0.0,75413.86,Peggy Williams
ORD15099,2023-11-13,South,Furniture,Sofa,15,13795.54,20.0,165546.47,Nicole Stone
ORD15100,2023-11-08,South,Groceries,Rice,1,111.74,20.0,89.39,Anna Flores
ORD15101,2023-06-10,West,Clothing,Shoes,15,1305.54,10.0,17624.85,Joseph Bridges
ORD15102,2024-06-16,North,Clothing,T-Shirt,3,534.6,15.0,1363.24,Mrs. Kathleen Perez
ORD15103,2024-08-06,East,Electronics,Headphones,7,2049.41,15.0,12193.97,Dawn Wood
ORD15104,2024-02-10,North,Furniture,Shelf,2,2288.19,20.0,3661.1,Phillip Johnson
ORD15105,2024-12-12,South,Sports,Yoga Mat,7,421.82,0.0,2952.77,Traci Baker
ORD15106,2024-10-28,Central,Sports,Yoga Mat,5,391.5,5.0,1859.65,Cathy Johnson
ORD15107,2023-08-28,North,Furniture,Chair,12,2185.68,5.0,24916.74,April Hamilton
ORD15108,2024-07-18,North,Sports,Cycle,6,5215.82,5.0,29730.16,Steven Fitzgerald
ORD15109,2023-09-27,South,Furniture,Bed Frame,18,8863.75,0.0,159547.52,Cynthia Williams
ORD15110,2023-06-25,South,Sports,Cycle,15,6123.47,20.0,73481.66,Shannon Reed
ORD15111,2023-12-04,West,Electronics,Tablet,10,4375.83,15.0,37194.57,Daniel Miller
ORD15112,2023-07-12,Central,Clothing,T-Shirt,19,429.44,20.0,6527.49,John Kaufman
ORD15113,2024-07-25,Central,Clothing,T-Shirt,17,454.72,15.0,6570.66,Jonathan Drake
ORD15114,2023-08-11,West,Electronics,Headphones,7,2020.43,15.0,12021.54,Ryan Taylor
ORD15115,2024-08-19,East,Electronics,Headphones,12,2296.26,10.0,24799.62,Carl Wade
ORD15116,2024-12-11,West,Sports,Football,10,439.19,0.0,4391.92,Ebony Brown
ORD15117,2023-06-23,Central,Sports,Football,10,430.0,,3870.03,Belinda Ramirez
ORD15118,2023-09-26,East,Groceries,Pulses,1,123.58,,111.22,Robert Gibbs
ORD15119,2023-03-25,East,Groceries,Sugar,11,58.72,10.0,581.37,Christopher Ramos
ORD15120,2023-01-01,East,Sports,Football,5,467.28,0.0,2336.42,Sean Joseph
ORD15121,2024-01-13,West,Electronics,Tablet,10,5118.76,0.0,51187.56,James Gonzalez
ORD15122,2023-11-03,East,Electronics,Smartwatch,14,3238.79,0.0,45343.12,Monica Salazar
ORD15123,2023-07-23,East,Furniture,Bed Frame,8,9398.3,0.0,75186.37,Frank Castro
ORD15124,2023-01-11,Central,Sports,Yoga Mat,2,443.49,10.0,798.28,Donald Pena
ORD15125,2023-11-13,Central,Furniture,Chair,5,2593.61,0.0,12968.04,Patrick Price
ORD15126,2024-11-20,South,Groceries,Rice,10,102.18,10.0,919.6,Shannon Duncan
ORD15127,2024-11-26,West,Furniture,Bed Frame,17,10201.54,5.0,164754.83,Tonya Butler
ORD15128,2024-04-10,East,Clothing,Dress,10,795.94,5.0,7561.44,Alexander Smith
ORD15129,2023-12-08,East,Furniture,Shelf,16,1722.17,5.0,26176.94,Francisco Schmitt
ORD15130,2023-11-21,West,Electronics,Tablet,9,4657.29,20.0,33532.48,Kayla Hampton
ORD15131,2023-11-12,South,Sports,Football,2,533.38,10.0,960.08,Jennifer Braun
ORD15132,2024-01-26,West,Groceries,Pulses,18,132.13,20.0,1902.67,Lisa Wright
ORD15133,2023-06-13,North,Sports,Football,10,425.68,20.0,3405.47,Chloe Potts
ORD15134,2024-10-19,Central,Sports,Cricket Bat,7,696.77,0.0,4877.4,Jocelyn Patrick
ORD15135,2023-07-28,Central,Electronics,Headphones,8,2234.87,5.0,16985.03,Dennis Ortiz
ORD15136,2023-10-02,North,Furniture,Bed Frame,6,9132.68,10.0,49316.46,Chelsea Richardson
ORD15137,2024-06-12,West,Sports,Yoga Mat,14,385.24,5.0,5123.71,Deanna Juarez
ORD15138,2024-03-15,West,Clothing,T-Shirt,8,487.28,5.0,3703.32,Kimberly Barrera
ORD15139,2024-08-26,Central,Groceries,Pulses,6,128.65,5.0,733.3,Lauren Griffith
ORD15140,2024-12-18,North,Furniture,Bed Frame,16,8405.33,0.0,134485.29,Jason Ramos
ORD15141,2024-10-21,South,Groceries,Pulses,4,117.8,5.0,447.62,Valerie Porter
ORD15142,2023-08-06,West,Electronics,Tablet,14,4304.37,10.0,54235.1,Steven Dyer
ORD15143,2024-05-02,East,Electronics,Tablet,3,5593.86,10.0,15103.43,Tina Moody
ORD15144,2023-06-22,Central,Furniture,Chair,14,2320.0,10.0,29231.98,Jill Schneider
ORD15145,2024-07-26,North,Clothing,Dress,12,740.74,20.0,7111.12,Susan Jensen
ORD15146,2023-09-27,West,Clothing,Shoes,9,1336.0,15.0,10220.38,Danielle Cooper
ORD15147,2023-10-08,Central,Clothing,T-Shirt,18,545.1,15.0,8340.09,Katelyn Baker PhD
ORD15148,2023-12-22,West,Sports,Yoga Mat,10,446.75,15.0,3797.42,Anthony Anderson
ORD15149,2023-05-01,South,Electronics,Headphones,10,1960.95,10.0,17648.59,Maurice Richmond
ORD15150,2024-04-12,East,Sports,Cricket Bat,7,746.84,10.0,4705.12,Lisa Miller
ORD15151,2023-09-24,South,Sports,Cricket Bat,5,875.05,15.0,3718.95,Nicolas Dennis
ORD15152,2024-09-12,North,Electronics,Phone,4,7761.38,10.0,27940.96,Joshua Alvarez
ORD15153,2024-11-25,South,Electronics,Smartwatch,9,3385.63,10.0,27423.61,Autumn Bryan
ORD15154,2024-01-21,North,Sports,Yoga Mat,13,447.19,20.0,4650.81,Jacob Lawrence
ORD15155,2023-11-03,South,Groceries,Flour,1,77.54,15.0,65.91,Peter Vasquez
ORD15156,2024-04-22,Central,Sports,Football,2,527.78,5.0,1002.79,John Webb
ORD15157,2023-09-06,West,Clothing,Shoes,8,1163.17,15.0,7909.55,Sean Williams
ORD15158,2024-03-15,East,Clothing,Jeans,5,983.66,15.0,4180.57,Norma Trevino
ORD15159,2023-06-25,West,Sports,Cycle,19,6241.17,10.0,106723.93,Robert Foster
ORD15160,2024-11-19,East,Groceries,Sugar,10,60.48,5.0,574.55,Patricia Lee
ORD15161,2023-10-12,West,Furniture,Shelf,3,1819.84,15.0,4640.6,Ryan Beltran
ORD15162,2024-07-22,East,Clothing,Shoes,20,1479.8,0.0,29595.92,Courtney Brooks
ORD15163,2024-11-25,South,Clothing,Shoes,15,1355.96,5.0,19322.45,Alexander Lyons
ORD15164,2024-02-28,North,Electronics,Phone,4,7842.96,5.0,29803.23,Clayton Smith
ORD15165,2023-10-07,Central,Sports,Dumbbells,11,922.07,0.0,10142.82,Sandy Lewis
ORD15166,2023-04-17,North,Groceries,Oil,4,155.89,0.0,623.57,Sarah Delacruz
ORD15167,2024-07-08,West,Electronics,Headphones,18,2189.59,5.0,37441.94,Casey Castro
ORD15168,2023-01-27,Central,Clothing,Dress,20,732.38,20.0,11718.13,Amanda Allen
ORD15169,2023-02-19,West,Furniture,Table,12,3730.3,5.0,42525.48,Cynthia Nguyen
ORD15170,2024-06-28,East,Groceries,Rice,8,91.87,0.0,735.0,Sean Edwards
ORD15171,2024-01-28,South,Groceries,Rice,14,84.52,15.0,1005.74,Carol Miller
ORD15172,2023-06-14,South,Clothing,Shoes,10,1258.93,5.0,11959.84,Danny Henderson
ORD15173,2023-08-04,Central,Clothing,Jacket,5,1693.77,10.0,7621.94,Rachael Savage
ORD15174,2023-11-05,North,Clothing,Shoes,8,1235.62,15.0,8402.19,Alex Nichols
ORD15175,2023-05-28,Central,Electronics,Smartwatch,3,2839.82,15.0,7241.55,Christopher Brown
ORD15176,2023-11-17,North,Groceries,Sugar,13,52.56,20.0,546.59,Andrea Rivera
ORD15177,2024-10-17,West,Electronics,Smartwatch,12,2714.64,15.0,27689.29,Mark Chan
ORD15178,2023-01-18,South,Sports,Yoga Mat,14,405.27,15.0,4822.66,Ryan Brown
ORD15179,2024-01-02,Central,Electronics,Tablet,8,4955.58,5.0,37662.37,Joshua Thornton
ORD15180,2023-05-01,Central,Sports,Cricket Bat,19,683.44,20.0,10388.26,Carol Wilson
ORD15181,2024-01-16,North,Clothing,T-Shirt,13,450.66,0.0,5858.57,Stephanie Johnson
ORD15182,2024-08-20,Central,Clothing,Jacket,17,1645.3,15.0,23774.56,Cassandra Myers
ORD15183,2023-10-08,Central,Groceries,Pulses,3,109.4,15.0,278.96,Michael Watson
ORD15184,2023-03-06,South,Electronics,Tablet,20,5425.92,5.0,103092.48,Sarah Aguilar
ORD15185,2023-11-10,Central,Groceries,Sugar,11,54.68,0.0,601.48,Alexis Jordan
ORD15186,2024-11-10,South,Clothing,Dress,16,863.92,10.0,12440.51,Daniel Kaiser
ORD15187,2024-09-15,Central,Electronics,Smartwatch,10,2873.95,10.0,25865.54,Seth Pacheco
ORD15188,2023-08-13,West,Electronics,Laptop,9,10759.49,5.0,91993.62,Michael Bush
ORD15189,2024-04-21,North,Groceries,Pulses,12,113.98,10.0,1231.02,Tara Stephens
ORD15190,2023-09-01,West,Furniture,Sofa,18,12971.07,0.0,233479.25,Mary Kelly
ORD15191,2023-10-04,North,Sports,Cricket Bat,7,706.85,5.0,4700.57,Justin Hall
ORD15192,2023-10-04,East,Clothing,Jacket,10,1360.92,5.0,12928.72,Patrick Russell
ORD15193,2024-07-10,West,Sports,Cycle,1,5307.07,0.0,5307.07,Cathy Oneill
ORD15194,2023-10-28,West,Electronics,Laptop,7,9479.68,0.0,66357.76,Robert Beard
ORD15195,2023-07-24,East,Clothing,Jeans,19,911.21,15.0,14716.01,Stephen Alvarez
ORD15196,2023-07-10,North,Clothing,Shoes,8,1149.73,0.0,9197.87,Hector Simpson
ORD15197,2023-04-23,West,Groceries,Oil,1,129.5,0.0,129.5,William Day
ORD15198,2024-10-02,East,Electronics,Smartwatch,11,2967.61,10.0,29379.34,Ryan Ross
ORD15199,2024-11-23,North,Electronics,Smartwatch,1,3047.66,20.0,2438.12,Jeffrey Preston
ORD15200,2024-07-26,West,Electronics,Tablet,8,5205.49,5.0,39561.73,Kristina Reynolds
ORD15201,2024-10-08,East,Clothing,Jacket,3,1486.34,15.0,3790.16,Jaime Dunn
ORD15202,2023-02-26,Central,Clothing,Jacket,1,1341.64,5.0,1274.56,Barbara Meyer
ORD15203,2023-02-01,South,Sports,Dumbbells,13,973.29,15.0,10754.85,Ricky Brown
ORD15204,2023-03-15,East,Furniture,Shelf,12,2229.06,15.0,22736.39,Jennifer Carroll
ORD15205,2023-10-11,South,Electronics,Tablet,12,4955.24,15.0,50543.42,Mark Parks
ORD15206,2024-12-23,East,Clothing,Jeans,20,1127.86,15.0,19173.64,Russell Fox
ORD15207,2024-02-20,Central,Clothing,Shoes,17,1285.2,20.0,17478.73,Kimberly Wright
ORD15208,2023-07-11,North,Groceries,Rice,4,98.33,0.0,393.31,Michele Young
ORD15209,2023-05-23,Central,Electronics,Laptop,9,8847.14,10.0,71661.86,Travis Rhodes
ORD15210,2024-05-15,North,Furniture,Sofa,15,11894.74,5.0,169499.98,Kathryn Gilbert
ORD15211,2023-02-10,East,Sports,Yoga Mat,14,387.3,10.0,4880.03,Ronald Callahan
ORD15212,2024-06-04,North,Electronics,Smartwatch,1,2721.94,0.0,2721.94,Danielle Archer
ORD15213,2024-02-21,North,Sports,Dumbbells,1,965.12,5.0,916.86,Matthew Barnes
ORD15214,2023-11-28,North,Electronics,Laptop,15,9138.74,5.0,130227.01,Darius Spencer
ORD15215,2023-08-16,Central,Groceries,Rice,1,111.99,10.0,100.79,Amanda Macdonald
ORD15216,2024-07-03,East,Sports,Yoga Mat,1,342.82,20.0,274.26,Jennifer Vargas
ORD15217,2023-07-28,East,Furniture,Table,15,4062.53,5.0,57891.06,Angela Porter
ORD15218,2024-07-10,North,Electronics,Laptop,7,9312.77,5.0,61929.94,Hannah Parks
